ID,Reviews_Summary,Prediction
384673,The WORST Stuff on the planet!  YUCK! This is NOT Chai!,0
497116,"False Advertising, Terrible Dog Food!!",0
463889,Yuck!,0
294614,"Good chips, crappy customer service.",0
67762,OK,0
318419,Terrible,0
320407,horse,0
81385,Disappointed,0
238860,the terrible ginger peach tea,0
273171,Very Stale,0
159235,No good,0
378922,Seriously..,0
84918,Pass on this one.,0
337581,Varies in quality,0
50527,pretzel bites,0
138072,Heavy,0
218554,Product of Paraguay,0
20558,Bitter,0
335655,not as i have expected,0
303662,"Weak, even on small cup setting",0
232432,The worst 'tea' I have ever tried.,0
96436,I must be an idiot....,0
216542,"Lasted 5 minutes, item not as pictured",0
187511,Not Bad..,0
516941,BEWARE,0
153734,Big chew for small dog.,0
65893,WHERE'S THE BEEF????,0
70631,Not a favorite,0
45746,flavor has changed,0
190902,worst food,0
260246,"New formula - Texture STALE, many CRUMBS, downsized to 1.2 ounces.",0
363539,Ewwwww!!!!,0
391223,Long lasting and all natural,0
130956,My dog simply won't eat them.,0
231761,Awful,0
74942,I Didn't Know,0
512039,husband & wife opinion,0
347668,PB & Co,0
66797,Made my dog sick,0
130177,Jacked up price 33% in the last three weeks,0
318899,Spicy hot,0
332820,"Horrific taste, very small",0
193295,These taste so bland.,0
221385,40 pouches ?  = $28,0
483225,Disappointed,0
264539,NOT CHOLESTEROL FREE,0
142419,too pricey,0
430409,Blah,0
223146,"""Food Should Taste Good..."" Really?",0
181216,this stuff sucks!,0
2794,Stay away from this company,0
218709,Bottles break easily,0
373210,"Medium to Bold, but Not Real Bold.  Bitter with a Distinct Aftertaste.",0
448603,Something's different...,0
147525,The incredible shrinking bar...,0
447662,Something is not right with these.,0
310941,This coffee is aweful,0
93309,Two paws down,0
446882,Misleading information,0
59973,disapointing,0
439642,Tooo Sweet,0
272433,Not a fan,0
197703,Smelliest bully stick ever!,0
121245,Not So Souper After All,0
218398,"Completely new recipe, and not in a good way",0
37443,"Twix-Chocolate Carmel Cookie Bars, 36ct",0
487689,SMALL Salt Block,0
444053,Hard Marzipan,0
61309,ESE users - keep moving,0
207111,Stale Stale Stale!!,0
492410,Do you like Bitter?  Do you like Scummy?,0
363723,RIP OFF !!!!! DONT BUY FROM THIS SELLER!!!!!,0
315587,Quality not what you find at local retailers,0
41263,Not the Best Snack,0
261696,Perhaps I am spoiled by loose-leaf tea...,0
520417,Not very good,0
437351,taste nothing like licorice tastes like cheap twizzlers..really nasty flavor and nasty after taste,0
37305,horrible taste & stinky,0
377509,Seriously Disappointed!,0
41969,Nasty.,0
129180,the coffee is not very good,0
344384,Believe the other reviewers: NOT AS DESCRIBED,0
11188,Made in China! My dog got very sick...,0
409455,floss sugar,0
429654,Weak at best,0
505478,Bellino Torrone (Hard Nougat) with Almonds,0
156973,!! NASTY !!,0
493528,Gross. Major disappointment.,0
337135,Poor Popping Corn,0
296528,Not what I was expecting...,0
190291,If You Want to Make a Smoothie with It FORGET IT!,0
512139,Less Quantity,0
327325,NOT 100% Juice!,0
328254,Dead ON Arrival,0
493594,Save Your Money,0
451254,Very Disappointed,0
399511,Hard as a rock!,0
382940,Great Chips,0
437336,Taste like cough syrup,0
439207,Not the JuJubees I remember,0
500258,Too Darn Salty,0
248560,Fruit flavored sugar,0
38552,The Past...they did things different there...,0
195857,very disappointed,0
158046,Watch expiration dates!1,0
65033,NOT GLUTEN FREE,0
263814,Not As Described. Not Organic,0
461178,Need QA Lollipops YummyEarth Assorted 5 lb bag,0
183940,Flake disappointment,0
77647,Not pleased with these att all!,0
149632,Gas gas gas,0
384169,not very good,0
483036,Nope,0
81907,Even the cat didn't like this shrimp ...,0
77170,Pale green looking,0
144160,Smokehouse review,0
374710,very sweet taste,0
211034,They changed the Chips now they taste horrible,0
55413,Clusters???,0
266649,Mario C,0
74115,Need to know how many in case,0
431177,arrived unsealed,0
514561,BeetleJ costume,0
75364,So so,0
44325,"mmm, tastes like bottle",0
51652,Not So Xtreme,0
157598,Delicious but FYI on size -- half the size of supermarket,0
254927,Don't waste your time or $$$$,0
248946,Cinn-Rais bread mix,0
45369,Very Disappointing,0
299564,less likely,0
278074,Misleading,0
72262,Garbage,0
293398,Yuck,0
131331,Rancid.  Smelled horrible.,0
362659,Dog Food Masquerading as Cat Food,0
328078,Terrible terrible terrible,0
147918,not really enough buckwheat,0
148638,That's what she said,0
123427,Disappointing,0
25892,"GMO Canola oil, no good!",0
152874,I expected more,0
241579,Didn't Grow. Went Moldy.,0
56650,Too much sediment,0
41169,it never arrived and the tracking shows in SA for 5 days now,0
187357,Difficult to work with,0
398576,Worms!,0
81718,Medicine,0
26768,Popcorn...AAACCCHHH!,0
306034,0 Stars isn't an option,0
73799,Chocolate Melted,0
115863,Worst Shipping EVER,0
122284,Too bland,0
303557,Why Do They Leave Rosemary Extract Out of Ingredients?,0
464755,Not as described,0
64761,not a fan,0
44873,Not worth the money,0
310168,Something's Changed with Canidae food,0
315547,THESE HAVE CHANGED....AND NOT FOR THE BETTER!,0
63526,Moldy!!!,0
242289,"Okay overall, very strong non-bacon flavor.",0
33781,Quality Unacceptable... used to be better,0
337904,Mixed feelings,0
276335,Not even close...,0
500455,Dry and tasteless,0
358213,Ingredients from China,0
241569,"disgraceful packaging, damaged product",0
97164,Package was torn open when I received it,0
73333,NOT my favorite,0
230726,Waggin Train is killing our dogs.,0
177356,Product now has artificial sweeteners....beware,0
133852,broken cookies,0
265427,DO NOT ORDER THESE UNTIL THEY PACKAGE THEM IN A CAN,0
450018,This is the foulest Tea ever,0
37685,what confused me,0
433872,Tofu Shirataki Noodles,0
307398,not gluten-free??????,0
42171,Bad Aftertaste!,0
119248,Not easy to open,0
406036,A lot of added sugar,0
121679,Sweet Leather for your dog,0
499282,Nonono...yuck. Doesn't dissolve.,0
18249,Worst coffee maker you can buy!!!,0
435870,AWFUL!!!!!!!!!!!!!!!!!!,0
428546,"All flavors were just ""ok""",0
335253,Made in China - and it shows,0
336432,Not as good as I hoped,0
69743,Not what I expected!,0
154516,dissapointed,0
31058,Pugs not interested.,0
159518,EXPENSIVE!!!,0
79965,picture of the package of the dog chew is not what I recieved,0
138178,Do your research,0
508468,Undrinkable,0
67928,Hint Fizz,0
483396,Not very good,0
311534,Undrinkable,0
298228,NOT A LOW CARBOHYDRATE FOOD,0
245719,Worst Cocoa Ever,0
41573,Do not buy - disgusting,0
524353,Very pricey tuna! 24 (6 oz) cans packed in water.,0
336780,Nothing like real carnival style popcorn,0
163220,Lousy,0
148744,So very dry,0
236478,I wouldn't buy it for the taste! Too Sour and causes discomfort!,0
404299,Not Crunchy at all! More like chewy and mostly strawberries,0
323402,"Fat free and taste free, sorry to say!",0
312055,less candy inside,0
393044,Not gourmet,0
193513,Less than advertised,0
477602,"Zuke's Mini Naturals Dog Treats Roasted Chicken Recipe, 16-Ounce",0
464692,Don't waste your money.,0
291898,DON'T BUY IT!!!,0
162273,Convient but gross and overpriced.,0
364763,poor excuse for pineapple tea,0
386859,Tried it once - never again,0
150148,Bring Back the Old Formula,0
206146,Terrible Flavor,0
358441,Thought this would have been a great find,0
493740,Soooo disappointed,0
390918,Not a fan of this at all.,0
295544,Almost expired,0
218794,Vile,0
283233,ew,0
133857,Hazelnut (Filberts) in a fragile crescent shaped tea cookie.,0
430036,forget the coconuts!!!,0
458767,Pomegranate Blueberry Pistachio + Antioxidants,0
308259,"Good, as long as they are still fresh",0
90645,Puzzle....,0
9307,WASTE OF MONEY,0
17510,Horrible. Worst Root Beer EVER!,0
269940,"New formula (Aug, 2008) is no good",0
133933,Stash Premium Mint Green Iced Tea Powder,0
364221,STALE!,0
137830,Unpleasant aftertaste,0
269318,Horrible Deal,0
13798,Sub-par,0
478386,The product is good--the price is ridiculous,0
349154,disappointing mush.,0
137880,horrible taste,0
46723,Tastes like dip,0
207962,Disappointed... Extremely!!!,0
480482,Packaging quality problem,0
221513,"Mixed Thoughts on Dog Food, Awful Delivery",0
248314,vomit inducing,0
371903,Expensive,0
244100,"Spoiled long before ""Best By"" date",0
40459,"It wasn't broken, why fix it?!",0
509934,Not worth the purchase,0
364558,"Decent, but not great",0
196107,Very Weak,0
319645,Did not like...,0
5925,my cats wouldn't eat it...,0
278258,Sweet Leather for your dog,0
449874,Not what I ordered,0
145589,Overpriced,0
84842,Stinks,0
351134,WAY TOO SPICY,0
104417,Frosting on a Granola bar?  Eeeww!,0
376070,Careful to use it in Senseo!,0
492144,Horrible,0
44321,Price is absurd.,0
159637,Horrible - do not buy!,0
452343,Not Typical Coffee K-Cup,0
109455,"""5g of digestible carbs"" is not factual",0
88731,I wouldn't buy this product again!,0
451952,Disappointed. . .,0
466726,Totally UNnatural!,0
199715,"Disappointed, My Expectations May Have Been Unrealistic...",0
519580,Not reccommended for anyone whose tastebuds have not been burned off.,0
39507,Pretty dang bad,0
190230,So-so,0
218043,Wysong Dream Treats,0
166492,Misleading nutrition information,0
162292,They taste like boogers,0
430297,Don't use these... they bleed horribly!,0
419488,"Great idea, but arrived smashed!",0
169123,Nauseatingly chocolatey,0
197721,Flavor of organic NOT the same as the original,0
260906,its not the same,0
330927,Toxic Hexane in Formula???,0
116458,Be Careful Here,0
321732,Not for me,0
321599,Tastes good but should have a warning label--CAUSES GAS!,0
250157,Ordered Beef but received Chicken,0
185574,Poor copy,0
306464,Gone down hill,0
394989,New reduced juices from 70 to 50% and now 10% YUK!,0
43986,Tastes like plastic,0
346429,Ack! Did they not test this flavor?,0
265123,"Product is excellent, Price is not",0
211431,Not as good as the others,0
518856,Communion wafer with grainy sugar.  Yuck!,0
459378,Have you ever had...dry water?,0
492179,cappu-oh no! too bad i can't return it.,0
83022,Problems with food delivery,0
29334,Not as good as Libby's; cans in bad condition,0
337772,STASH LEMON GINGER TEA (CAFFEINE FREE),0
140999,Not so sure because,0
126980,Trash! Don't waste your meony,0
78542,"Tender as promised, but more salt and gristle than bargained for",0
495017,did not like at all,0
331667,horrible synthetic taste,0
331964,"It's organic, but it changed my pie too much",0
157333,"Dried? No .... moist and wet , Yes.",0
312995,Not that great.,0
169736,Disappointing,0
229140,It's not cheese powder!!!,0
349875,Almost Undrinkable,0
17277,Allergy Info,0
492548,It's just another v_lveeta substance,0
276808,Bad  Product,0
140516,Mine Also BURNT flavor!,0
148083,"Good Going In, Bad Coming Out",0
376732,Not totally pleased,0
441450,Terrible,0
249548,I agree with others - very poor results,0
105526,AWFUL CHEAP WINE,0
383883,My cats reluctantly eat it,0
124342,Waste,0
144856,Be Careful with this seller!,0
364597,BEWARE!!!,0
432911,Don't want flavored tea,0
267639,A joke,0
301070,Wrong Information,0
45414,I wish I hadn't bought a whole pack of them...,0
406823,Major Ostrim Fan gets Major Food Poisoning - Timeline of Events,0
59183,low quali-tea,0
214356,I didn't taste anything kimchim in here.,0
242290,"MisterC, Tacoma, WA",0
242400,My cat loved the smell!,0
125074,Low. Low. I repeat: Low.,0
30998,A bit weak...,0
208388,"Cute, but Made in CHINA",0
11189,reommend you avoid chinese sourced food products for your pet,0
224955,Terribly Stale,0
163190,"Tastes good, but BPA is a dangerous toxin",0
467080,Stale product and no response from vendor to return !!!!!!!!!!!!!!!,0
482920,taste like dust,0
480709,Not what I expected....,0
514716,these are pretzels,0
251149,Contains BHA,0
216311,Cat that NEVER vomited has been vomiting daily since formula change,0
95336,big disappointment !,0
145079,YUCK,0
342863,I'm scared to even eat these,0
194241,Yucky -,0
55359,Terrible.Bugs inside it !!!!,0
254796,"This Item is tied to the seller, Baker's Box - check out other sellers!!!",0
197555,Stale,0
74110,Dissapointed...,0
101009,My baby hates this stuff!!!,0
486794,Sorry that I purchased it!,0
293314,Not for us...,0
29517,not sealed,0
162951,"Mediocre - small pieces, many ""bad"" pieces, and not very fresh",0
154293,A Protein Powder to make you Gag.,0
247698,Not as good as their box water,0
182967,Pond water would taste better..,0
157285,This is bogus,0
113526,not as good as Yogi Tea's Lemon Ginger tea,0
47603,"USE YOUR HEAD - This is a LOT of seeds.  The bucket is nice, though.",0
83042,Not as good as the chocolate fudge,0
479886,hate it !! stick with honey chex (gluten free),0
75070,"Bad Packaging, Great product but can't recommend shipping",0
324518,Worst Hot Chocolate I've Ever Had!,0
87168,sour apple gum,0
368498,nice assortment but...,0
40628,Misleading,0
216107,Traditional Sardines,0
169107,Stick with the Original,0
512661,GREAT DISAPPOINTMENT,0
61698,too expensive too few,0
302104,appear to be stale and moldy,0
489678,"Too much grain, not enough meat",0
426281,Where is the taste?,0
432480,Not good,0
406576,YUCK!! No Taste,0
373446,Too much sugar,0
321206,Too thick,0
97428,Might be Genetically Engineered Soy,0
126238,Not Very Good,0
22177,not good,0
471032,No worse than most restaurant coffees,0
122717,Starbucks Fusions Vanilla,0
269770,this did not work for me,0
368147,Great Flavor but very oily,0
32065,Highly Disappointing!,0
294084,Shipping costs,0
213012,WAY OVERPRICED!,0
38544,Meh,0
504716,I don't even...,0
495538,Non-Flavored coffee drinkers beware!,0
341537,TO SWEET,0
54440,K Cup's Explode!!!!!,0
166596,Chemicals in a bag!,0
243892,Medium not X-Bold,0
194250,Not quite right.,0
402895,BIG mistake,0
303260,Don't waste your money!!,0
244054,These are supposed to be LARGE papers -- in whose world?,0
190745,Beware...Xylitol can be deadly to your pet,0
103587,Not The Best Cookies I've Ever Had!,0
205197,Ok if you like artificial tea flavor,0
408816,They changed the recipe. Thye're not as good now.,0
284864,Poor selection.,0
72249,STALE.  Beware buying these on special!,0
277212,A spicy little shell game!,0
260702,Is this bag on the recall list?,0
14364,From Awesome to Bland,0
60304,Pesky Little Prickly Pepper Picked for Palate Pop,0
302152,"7 months past ""best used by"" date",0
42225,I litterally gagged on this stuff,0
378789,Horrible pepper,0
293300,Tastes very bad,0
267542,Vanilla and Carmel are much too sweet...,0
332470,"all Crushed, don't buy",0
85943,snackanimals,0
52546,This is a first for me,0
386135,What?,0
267635,Lack of taste,0
90613,Did not care for the cherry pie version,0
185754,These Don't Work!,0
48663,not a good buy,0
515026,Not fit for my dog,0
190461,Candy shell? No. Wax shell? Yes.,0
381776,New Formula=TERRIBLE. So disappointed!!!!,0
251919,Disappointing,0
256674,"Carrageenan?  ""Natural"" flavor?",0
73922,Maybe rice bran is not all it's cracked up to be,0
84298,Flat Sour dough,0
344453,Not as described,0
229128,ARTIFICIAL TASTING STUFF,0
464320,Ok quality basmati rice but poorly packaged,0
264090,Varies in quality,0
424646,Very poor product,0
450263,Salty,0
436305,My final foray into the insect killing sciences. (Attempt Number 3),0
506904,Like the smell but it left my hair greasy..had to re-wash :(,0
459168,Not The Best Option Out There...,0
399256,Made by Diamond Pet Foods,0
403019,Where's the chocolate?,0
313215,This product doesn't work!!,0
344475,Disappointed.,0
378405,Candy from China,0
231802,Really Gross,0
379930,"Good, as long as they are still fresh",0
307823,not so good,0
268872,"Small seeds, more shuck than seed.",0
386853,Don't waste your money,0
45682,Taste terrible and didn't help me lose weight.,0
175695,Not as described,0
276077,not outdated but not quite right,0
498180,The worst packaging I've seen yet,0
398478,Weird,0
